
Categoria,Top,Titulo,Autor,ISBN,Sinopsis,Paginas,Anio,Enlace_Amazon
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Superación,Usain Bolt,978-8425363280,Supera obstáculos como el más rápido.,224,2010
Psicología del Deporte,Top 9 libros de psicología deportiva,El Libro de la Excelencia,Roger Federer,978-8425363297,Mentalidad del tenista perfecto.,288,2018
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de la Cocina Mexicana,Diana Kennedy,978-8425363303,Recetas tradicionales de México.,512,1989
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de los Tacos,Alex Stupak,978-8425363310,Todos los tipos de tacos mexicanos.,320,2015
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de los Moles,Enrique Olvera,978-8425363327,Moles tradicionales y modernos.,288,2014
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de los Salsas,Deborah Schneider,978-8425363334,Salsas mexicanas para todos los gustos.,256,2012
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de los Guisos,Zarela Martínez,978-8425363341,Guisos tradicionales mexicanos.,352,2008
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de los Antojitos,Fany Gerson,978-8425363358,Antojitos mexicanos callejeros.,224,2010
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de los Postres,Fany Gerson,978-8425363365,Postres mexicanos tradicionales.,256,2013
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de las Bebidas,Robert Wilson,978-8425363372,Bebidas mexicanas alcohólicas y no alcohólicas.,288,2016
Cocina Mexicana,Top 9 libros de cocina mexicana auténtica,El Libro de los Chiles,Arturo Lomelí,978-8425363389,Usos de los chiles en la cocina mexicana.,192,2011
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de la Arquitectura,Vitruvio,978-8425363396,Tratado de arquitectura romana.,336,15 a.C.
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de los Edificios,Philip Wilkinson,978-8425363402,Edificios emblemáticos de la historia.,512,2012
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de los Estilos,John Summerson,978-8425363419,Estilos arquitectónicos a través del tiempo.,384,1963
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de los Materiales,William Addis,978-8425363426,Materiales de construcción y su evolución.,448,2007
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de las Formas,Peter Blundell Jones,978-8425363433,Formas arquitectónicas y su significado.,352,2005
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de las Funciones,Adrian Forty,978-8425363440,Función de los edificios en la sociedad.,320,2004
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de las Técnicas,James Steele,978-8425363447,Técnicas constructivas históricas.,448,1997
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de los Arquitectos,Kenneth Frampton,978-8425363454,Grandes arquitectos y su obra.,640,1992
Historia de la Arquitectura,Top 9 libros de historia de la arquitectura,El Libro de las Ciudades,Lewis Mumford,978-8425363461,Evolución de las ciudades y su arquitectura.,768,1961
Deportes de Combate,Top 9 libros de artes marciales,El Arte de la Guerra,Sun Tzu,978-8425363478,Estrategia militar aplicada a las artes marciales.,128,500 a.C.
Deportes de Combate,Top 9 libros de artes marciales,El Libro del Karate,Gichin Funakoshi,978-8425363485,Filosofía y técnica del karate.,256,1935
Deportes de Combate,Top 9 libros de artes marciales,El Libro del Judo,Jigoro Kano,978-8425363492,Principios del judo y su aplicación.,320,1937
Deportes de Combate,Top 9 libros de artes marciales,El Libro del Aikido,Morihei Ueshiba,978-8425363508,Filosofía del aikido y técnicas básicas.,288,1991
Deportes de Combate,Top 9 libros de artes marciales,El Libro del Kung Fu,Bruce Lee,978-8425363515,Técnicas y filosofía del kung fu.,224,1975
Deportes de Combate,Top 9 libros de artes marciales,El Libro del Boxeo,Mike Tyson,978-8425363522,Técnicas de boxeo y mentalidad.,256,2013
Deportes de Combate,Top 9 libros de artes marciales,El Libro del MMA,Conor McGregor,978-8425363539,Estrategias para artes marciales mixtas.,320,2017
Deportes de Combate,Top 9 libros de artes marciales,El Libro de la Lucha Libre,John Cena,978-8425363546,Técnicas de lucha libre profesional.,288,2010
Deportes de Combate,Top 9 libros de artes marciales,El Libro del Tai Chi,Cheng Man-ch'ing,978-8425363553,Filosofía y práctica del tai chi.,192,1982
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,La Casa de los Espíritus,Isabel Allende,978-8425363560,Relaciones familiares destructivas en Chile.,464,1982
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,La Sombra del Viento,Carlos Ruiz Zafón,978-8425363577,Amores obsesivos y secretos familiares.,576,2001
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,El Amante,Marguerite Duras,978-8425363584,Pasión destructiva en la Indochina colonial.,128,1984
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,El Código Da Vinci,Dan Brown,978-8425363591,Relaciones basadas en secretos y mentiras.,512,2003
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,El Nombre de la Rosa,Umberto Eco,978-8425363607,Relaciones monacales corruptas.,512,1980
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,El Perfume,Patrick Süskind,978-8425363614,Obsesión por un olor y sus consecuencias.,256,1985
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,El Tunnel,Ernesto Sabato,978-8425363621,Relación enfermiza entre dos personas.,256,1948
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,El Juego de la Oca,Kate Morton,978-8425363638,Secretos familiares y relaciones tóxicas.,576,2008
Novela de Amor y Odio,Top 9 novelas de relaciones tóxicas,La Ladrona de Libros,Markus Zusak,978-8425363645,Amor en medio del odio nazi.,592,2005
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de la Moda,Caroline Young,978-8425363652,Evolución de la moda a través del tiempo.,384,2012
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de los Diseñadores,Suzy Menkes,978-8425363669,Grandes diseñadores y su influencia.,448,2010
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de los Estilos,Tim Blanks,978-8425363676,Estilos de moda y su contexto histórico.,352,2015
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de las Tendencias,Li Edelkoort,978-8425363683,Predicciones de tendencias de moda.,288,2003
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de las Telas,Clare Browne,978-8425363690,Tejidos y su historia en la moda.,320,2005
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de los Accesorios,Diana Vreeland,978-8425363706,Accesorios icónicos de la moda.,256,2008
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de los Modelos,Coco Chanel,978-8425363713,Modelos que cambiaron la historia de la moda.,384,2011
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de las Pasarelas,Anna Wintour,978-8425363720,Desfiles de moda más importantes.,352,2014
Historia de la Moda,Top 9 libros de historia de la moda,El Libro de las Revistas,Grace Coddington,978-8425363737,Revistas de moda y su impacto.,320,2017
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Ferran Adrià,Ferran Adrià,978-8425363744,Técnicas vanguardistas de cocina.,512,2003
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Jamie Oliver,Jamie Oliver,978-8425363751,Recetas simples y creativas.,320,2001
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Gordon Ramsay,Gordon Ramsay,978-8425363768,Recetas de alta cocina accesibles.,352,2005
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Massimo Bottura,Massimo Bottura,978-8425363775,Interpretación moderna de la cocina italiana.,384,2014
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de René Redzepi,René Redzepi,978-8425363782,Revolución de la cocina nórdica.,448,2010
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Dani García,Dani García,978-8425363799,Innovación en la cocina andaluza.,352,2016
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Joan Roca,Joan Roca,978-8425363805,Técnicas del Celler de Can Roca.,512,2013
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Andoni Luis Aduriz,Andoni Luis Aduriz,978-8425363812,Cocina conceptual de Mugaritz.,384,2012
Cocina de Autor,Top 9 libros de chefs famosos,El Libro de Elena Arzak,Elena Arzak,978-8425363829,Tradición y vanguardia en Arzak.,320,2018
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de la Música Clásica,Alex Ross,978-8425363836,Historia de la música occidental.,672,2007
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de los Compositores,Harold Schonberg,978-8425363843,Grandes compositores y su obra.,768,1970
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de las Óperas,Charles Osborne,978-8425363850,Óperas más importantes y su historia.,512,1983
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de los Instrumentos,David Munrow,978-8425363867,Instrumentos musicales y su evolución.,448,1976
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de las Formas,Charles Rosen,978-8425363874,Estructuras musicales clásicas.,384,1980
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de los Estilos,Donald Grout,978-8425363881,Períodos de la música clásica.,512,1960
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de los Intérpretes,Harold Schonberg,978-8425363898,Grandes intérpretes de música clásica.,768,1985
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de las Salas,John Rockwell,978-8425363904,Teatros de ópera y salas de concierto.,352,1985
Historia de la Música Clásica,Top 9 libros de historia de la música clásica,El Libro de los Festivales,Norman Lebrecht,978-8425363911,Festivales de música clásica más importantes.,320,1996
Deportes de Aventura,Top 9 libros de expediciones extremas,Into the Wild,Jon Krakauer,978-8425363928,Viaje y muerte en la naturaleza de Alaska.,256,1996
Deportes de Aventura,Top 9 libros de expediciones extremas,No Hay Límites,Aron Ralston,978-8425363935,Sobrevivencia tras quedar atrapado en un cañón.,352,2004
Deportes de Aventura,Top 9 libros de expediciones extremas,Everest,Boukreev,978-8425363942,Tragedia en la ascensión al Everest en 1996.,368,1997
Deportes de Aventura,Top 9 libros de expediciones extremas,La Sombra del Kilimanjaro,Rick Ridgeway,978-8425363959,Expedición al Kilimanjaro y sus desafíos.,320,1998
Deportes de Aventura,Top 9 libros de expediciones extremas,El Alpinista,Joe Simpson,978-8425363966,Sobrevivencia en los Andes tras una caída.,192,1988
Deportes de Aventura,Top 9 libros de expediciones extremas,Sin Fronteras,Reinhold Messner,978-8425363973,Conquistas de las cumbres más altas.,320,2000
Deportes de Aventura,Top 9 libros de expediciones extremas,La Vida en la Tierra,David Attenborough,978-8425363980,Evolución y diversidad de la vida.,352,1979
Deportes de Aventura,Top 9 libros de expediciones extremas,El Sendero del Monte Everest,Mark Jenkins,978-8425363997,Historia de las expediciones al Everest.,384,2006
Deportes de Aventura,Top 9 libros de expediciones extremas,El Hombre que Calculaba,Malba Tahan,978-8425364000,Enigmas matemáticos en expediciones.,256,1949
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Código Da Vinci,Dan Brown,978-8425364017,Símbolos religiosos y conspiraciones.,512,2003
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Síndrome de China,James Clavell,978-8425364024,Espionaje y política en la Hong Kong de los años 60.,640,1962
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Caso Bourne,Robert Ludlum,978-8425364031,Agente amnésico perseguido por la CIA.,528,1980
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Día del Chacal,Frederick Forsyth,978-8425364048,Asesinato político planeado al detalle.,352,1971
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Puente de los Espías,Giles Whittell,978-8425364055,Intercambio de espías en la Guerra Fría.,320,2010
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Libro de los Secretos,Amin Maalouf,978-8425364062,Manuscritos medievales con secretos políticos.,352,1986
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Libro de los Traiciones,John le Carré,978-8425364079,Agentes dobles y traiciones políticas.,448,1993
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Libro de los Golpes,Graham Greene,978-8425364086,Golpes de estado en América Latina.,256,1979
Novela de Intriga Política,Top 9 novelas de conspiraciones políticas,El Libro de los Revoluciones,Ken Follett,978-8425364093,Revoluciones históricas y sus conspiraciones.,512,2014
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Camino del Artista,Julia Cameron,978-8425364109,Recuperar creatividad mediante ejercicios diarios.,240,1992
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de la Creatividad,Michael Michalko,978-8425364116,Técnicas para generar ideas innovadoras.,320,2001
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de la Innovación,Clayton Christensen,978-8425364123,Teoría de la innovación disruptiva.,336,1997
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de las Ideas,David Epstein,978-8425364130,Origen de las ideas creativas.,352,2019
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de la Inspiración,Elizabeth Gilbert,978-8425364147,Encontrar inspiración en la vida cotidiana.,288,2015
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de la Imaginación,Ken Robinson,978-8425364154,Importancia de la creatividad en la educación.,320,2009
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de la Originalidad,Adam Grant,978-8425364161,Cómo generar ideas originales.,352,2016
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de la Intuición,Gerd Gigerenzer,978-8425364178,Tomar decisiones basadas en la intuición.,384,2007
Psicología de la Creatividad,Top 9 libros para potenciar la creatividad,El Libro de la Genialidad,Dean Keith Simonton,978-8425364185,Orígenes de la genialidad humana.,448,1999
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de la Dieta Mediterránea,Nancy Harmon Jenkins,978-8425364192,Principios y recetas de la dieta mediterránea.,352,2003
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de los Aceites,Tom Mueller,978-8425364208,Historia y usos del aceite de oliva.,448,2011
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de los Vegetales,Alice Waters,978-8425364215,Recetas con vegetales mediterráneos.,352,2007
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de los Pescados,Rick Stein,978-8425364222,Pescados y mariscos mediterráneos.,384,2010
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de los Granos,Maria Speck,978-8425364239,Recetas con granos integrales.,320,2014
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de las Legumbres,Claudia Roden,978-8425364246,Legumbres en la cocina mediterránea.,352,2001
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de las Frutas,Nigel Slater,978-8425364253,Frutas de temporada en la dieta mediterránea.,288,2008
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de los Vinos,Oz Clarke,978-8425364260,Vinos mediterráneos y su maridaje.,384,2013
Cocina Mediterránea,Top 9 libros de dieta mediterránea,El Libro de los Postres,Paula Wolfert,978-8425364277,Postres tradicionales mediterráneos.,320,2011
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de la Fotografía,John Szarkowski,978-8425364284,Historia de la fotografía como arte.,288,1980
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de los Fotógrafos,Beaumont Newhall,978-8425364291,Historia de la fotografía y sus exponentes.,512,1982
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de los Estilos,Ian Jeffrey,978-8425364307,Estilos fotográficos a través del tiempo.,384,1999
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de las Técnicas,Barbara London,978-8425364314,Técnicas fotográficas y su evolución.,448,2005
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de las Imágenes,Susan Sontag,978-8425364321,Ensayos sobre el significado de las fotografías.,256,1977
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de los Retratos,Richard Avedon,978-8425364338,Arte del retrato fotográfico.,352,1976
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de los Paisajes,Ansel Adams,978-8425364345,Fotografía de paisajes y técnicas.,288,1983
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de los Reportajes,Robert Capa,978-8425364352,Fotografía de guerra y reportajes.,320,1999
Historia de la Fotografía,Top 9 libros de historia de la fotografía,El Libro de las Galerías,John Szarkowski,978-8425364369,Exposiciones fotográficas importantes.,384,2004
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro del Fútbol Femenino,Jean Williams,978-8425364376,Historia del fútbol femenino.,384,2007
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de las Jugadoras,Rachel Brown-Finnis,978-8425364383,Grandes jugadoras de fútbol femenino.,320,2015
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de los Mundiales,FIFA,978-8425364390,Mundiales femeninos de la FIFA.,288,2019
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de los Clubes,UEFA,978-8425364406,Clubes de fútbol femenino en Europa.,352,2018
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de las Estrellas,Marta Vieira da Silva,978-8425364413,Estrellas del fútbol femenino.,256,2016
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de las Técnicas,Jill Ellis,978-8425364420,Tácticas y técnicas en fútbol femenino.,384,2020
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de las Historias,Hope Solo,978-8425364437,Historias personales del fútbol femenino.,320,2012
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de los Récords,FIFA,978-8425364444,Récords del fútbol femenino.,224,2017
Deportes de Equipo Femenino,Top 9 libros de fútbol femenino,El Libro de los Futuros,FIFA,978-8425364451,Futuro del fútbol femenino.,288,2021
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,El Juego de Ender,Orson Scott Card,978-8425364528,Relaciones entre cadetes en una escuela espacial.,352,1985
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,Dune,Frank Herbert,978-8425364535,Amor y política en el planeta Arrakis.,688,1965
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,Neuromante,William Gibson,978-8425364542,Relaciones en un mundo de ciberespacio.,320,1984
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,Fahrenheit 451,Ray Bradbury,978-8425364559,Amor prohibido en una sociedad sin libros.,192,1953
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,Un Mundo Feliz,Aldous Huxley,978-8425364566,Relaciones en una sociedad controlada.,288,1932
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,La Guerra de los Mundos,H.G. Wells,978-8425364573,Amor durante una invasión alienígena.,192,1898
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,El Marciano,Andy Weir,978-8425364580,Relaciones a distancia en Marte.,384,2011
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,La Trilogía de los Mundos,Cixin Liu,978-8425364597,Amor y contacto con civilizaciones alienígenas.,400,2008
Novela de Ciencia Ficción Romántica,Top 9 novelas de sci-fi con romance,El Hombre en el Castillo,Philip K. Dick,978-8425364603,Relaciones en un mundo alternativo.,256,1962
Historia del Teatro,Top 9 libros de historia del teatro,El Libro del Teatro,Martin Esslin,978-8425364610,Historia del teatro occidental.,512,1968
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de los Dramaturgos,Kenneth McLeish,978-8425364627,Grandes dramaturgos y su obra.,448,1990
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de los Actores,Simon Callow,978-8425364634,Arte de la actuación a través del tiempo.,384,1984
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de los Directores,Harold Clurman,978-8425364641,Dirección teatral y sus exponentes.,352,1974
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de las Obras,Bertolt Brecht,978-8425364658,Obras teatrales importantes y su contexto.,448,1963
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de los Teatros,Richard Southern,978-8425364665,Teatros emblemáticos de la historia.,320,1961
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de los Festivales,John Russell,978-8425364672,Festivales de teatro más importantes.,288,1985
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de las Técnicas,Stella Adler,978-8425364689,Técnicas de actuación y su evolución.,384,1988
Historia del Teatro,Top 9 libros de historia del teatro,El Libro de las Historias,Peter Brook,978-8425364696,Anécdotas y historias del teatro.,320,1990
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de los Polos,Fergus Fleming,978-8425364702,Exploración de los polos Ártico y Antártico.,448,2005
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de los Exploradores,Roland Huntford,978-8425364719,Carrera por alcanzar el Polo Sur.,672,1979
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de las Travesías,Ernest Shackleton,978-8425364726,Expedición Endurance al Antártico.,384,2000
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de los Glaciares,Wally Herbert,978-8425364733,Exploración de glaciares polares.,352,2007
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de los Pingüinos,David Attenborough,978-8425364740,Vida de los pingüinos en el Ártico.,320,1998
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de los Osos,James Raffan,978-8425364757,Osos polares y su hábitat.,384,2004
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de los Hielos,Sebastian Copeland,978-8425364764,Fotografía de los hielos polares.,352,2009
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de las Auroras,Lucia Simion,978-8425364771,Auroras boreales y su fotografía.,288,2012
Deportes de Invierno Extremos,Top 9 libros de expediciones polares,El Libro de los Futuros,James Lovelock,978-8425364778,Futuro de los polos ante el cambio climático.,320,2006
